Timestamp,PUMP101.BEARING_TEMP,PUMP101.DISCHARGE_PRESS,PUMP101.MOTOR_CURRENT,PUMP101.VIBRATION_RMS,falla,vib_media_24h,temp_pendiente_24h,presion_pct
2024-06-21 06:00:00,65.08666666666667,12.008,44.577,3.4416666666666664,0,3.4627222222222223,0.06866666666667243,0.4967741935483871
2024-06-21 07:00:00,65.69333333333334,11.769,45.118,3.459,0,3.4696111111111114,1.0516666666666765,0.3172043010752688
2024-06-21 08:00:00,65.054,11.783,44.528,4.591333333333333,1,3.5061250000000004,0.6516666666666708,0.33978494623655914
2024-06-21 09:00:00,65.81466666666667,12.164,44.886,2.8176666666666668,1,3.4814305555555554,0.9336666666666673,0.6365591397849463
2024-06-21 10:00:00,66.02633333333334,12.292,45.386,3.3550000000000004,1,3.4850277777777774,0.813666666666677,0.7322580645161291
2024-06-21 11:00:00,65.668,11.546,45.051,4.406333333333333,0,3.4934583333333333,0.3716666666666839,0.18064516129032257
2024-06-21 12:00:00,65.34366666666666,12.018,44.294,3.7816666666666667,0,3.5086805555555554,-1.0703333333333234,0.5021505376344086
2024-06-21 13:00:00,65.71533333333333,10.984,44.342,3.842,0,3.4759861111111108,-0.2843333333333362,0.02795698924731183
2024-06-21 15:00:00,65.95966666666666,12.381,45.246,3.7316666666666665,0,3.484597222222222,0.9923333333333204,0.7956989247311828
2024-06-21 16:00:00,64.57733333333334,11.86,46.032,3.9589999999999996,0,3.4672083333333332,-1.0466666666666669,0.38924731182795697
2024-06-21 17:00:00,65.327,12.908,45.681,3.1683333333333334,0,3.4464861111111116,0.07933333333332371,0.9591397849462365
2024-06-21 18:00:00,64.50166666666667,11.559,44.052,4.015666666666666,0,3.4483472222222225,-0.8096666666666721,0.1956989247311828
2024-06-21 19:00:00,64.75033333333333,12.109,45.711,2.893,0,3.438416666666667,-0.7976666666666716,0.589247311827957
